new_id,quitnow,age,gender,teamrelationship,jobsatisfaction,managerrelationship,tenure,relativepay,deniedpromotion,seniorityrank,mainperformancemetric,noofchildren,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,variable11,variable12,variable13,variable14,variable15,variable16,variable17,variable18,variable19,variable20,variable21,variable22,variable23,variable24,variable25,variable26,variable27,variable28,variable29,variable30,variable31,variable32,variable33,variable34,variable35,variable36,variable37,variable38,variable39,variable40,variable41,variable42,variable43,variable44,variable45,variable46,variable47,variable48,variable49,variable50,variable51,variable52,variable53,variable54,latedaysscore,latedays,sickdaysscore,sickdays,projectsrefusedscore,projectsrefused,hrpolicycheckscore,hrpolicycheck,linkedinupdatescore,linkedinupdate,linkedinminutesscore,linkedinminutes,twitterminutesscore,twitterminutes,facebookminutesscore,facebookminutes,instagramminutesscore,instagramminutes,careersearches,linkedinposts,facebookpostsscore,facebookposts,instagrampostsscore,instagramposts,twitterpostsscore,twitterposts,emailswearscore,emailswear,colemailtimescore,colemailtime,supemailtimescore,emailtime,cliemailtimescore,cliemailtime,emailothdeptscore,emailothdept,emailfromothdeptscore,emailfromothdept,zoomcallsscore,zoomcalls,dropzoomcalls,dropzoomcall
108,0,35,0,1.5145949,6,8,8,1.5101848,0,3,3,0,-.086858228,-.12563927,.040908184,.79187375,.093865477,.71106267,1.4291981,1.1511083,1.1056707,1.1472118,.41494882,1.3398347,1.8685008,1.3196739,1.6587045,.54969281,.71807444,.84243256,.063383117,1.1944497,.56224597,1.1300261,.41634896,1.5662709,.61856627,.61049682,1.6910934,1.2029099,.64833683,1.8673407,1.379825,1.0729753,.6644581,1.1743866,.31818107,-.13790053,1.0744917,1.2860942,.25200781,.52587515,1.4290482,1.3706869,.62308669,-.028144134,.90835613,.12337387,.7628383,.12203906,.25644314,1.2660592,.76938313,.95704156,.12399442,1.0387208,-1.296867,0,-1.3290881,0,.92205548,5,-.86400986,0,-1.3950772,0,-2.8508964,0,1.6687676,1113,-.71184963,0,.95558155,1547,-.87950248,0,1.5309335,3,1.3593384,5,.51665056,2,2.8281608,11,-1.0329784,226,-1.1043932,5,-.21205175,8,2.3346789,23,2.3410256,23,.41548711,8,-1.326503,0
109,1,29,0,1.183363,6,3,2,1.195742,0,1,3,0,.31372371,.55987567,.65320951,.38382447,.38699976,.45575336,1.2524966,1.0123626,.37767902,.69639295,.95947289,.6228202,1.1839986,.85596025,.93913364,.2657392,.69739902,.94895482,.99491566,.5617888,.83430749,.50116622,.25492325,.42749554,.55466944,.82231897,1.0089569,.73065394,.9748053,.075257733,.78941625,-.06416937,.9873215,.29350719,.593813,.56517351,.51110899,.42853495,.80302298,.86424094,.46752736,.95719659,.60138631,.93626523,.3960073,.08733844,1.0130974,.8575356,.85632002,1.2964067,.78331113,.65569937,.044793148,.83718455,-.68660545,0,.34127161,2,.23836839,1,-1.0050107,0,-1.0455614,0,1.070171,399,2.1294813,1420,-1.5482978,0,.02262613,37,.1005282,0,.7014277,1,.95701289,4,.58159286,2,2.1906135,9,.10077193,175,.74590272,45,.58562189,18,.81381804,8,.80948508,8,.62900406,13,-.83106285,0
110,0,33,1,1.3018345,6,6,4,.94025922,0,3,5,0,.55109245,1.1718515,.72104126,.51063639,1.0034077,1.9385384,.64733672,.71122128,1.0531745,.90951133,1.5232022,.4637917,1.0136247,1.1186419,2.1914532,.4769147,.71399933,1.4141411,.27246806,1.8091012,.91516203,.70091987,.99510086,.73620558,1.6142449,.83556151,1.0093737,.85854375,1.1978489,.43936676,.99542844,.1337879,.49169976,-.1603501,.65164852,-.35073557,.4434981,1.021628,.66280562,1.1364356,1.1595129,1.4220301,.56662035,.9392702,1.0147555,.69530374,1.0242473,.34656423,.44976014,.84685516,.36210543,1.3497936,1.116414,.4798331,-.49632698,0,.81757021,4,1.1139411,6,-.4028362,0,-1.7731144,0,.49627942,185,.75807017,506,.38259584,207,.60832578,985,-.36329037,0,.78417939,2,1.902954,8,.37259287,1,1.9322376,8,.48043171,155,-.08580938,5,-1.4361135,8,2.3788915,24,3.1597068,32,.38780349,8,-.17022327,0
111,0,35,1,1.1791376,7,8,9,1.0103142,0,3,6,0,.8662743,.50156724,.61706752,.35989425,.038887214,.77109122,.29424608,.66689026,.31780484,.56341839,.27567813,.77226424,.33750451,.29096818,.55667233,.63791817,.58254856,.48999807,.44174102,.55527037,.45542994,.41412014,.36296245,.35619566,.37898415,.21668434,.30270639,.31226861,.15615851,.28065419,.35192996,.34807587,.68274552,.55355543,.18283051,.24123663,.44585517,.13734861,.42157862,.54321724,.32630754,.34618816,.62018967,.25192791,.53963006,.27746758,.22460328,.25944456,.44728947,.074993402,.15565294,.46704659,.66304761,.34806952,-1.7018142,0,-.79464608,0,-.16550668,0,-.88883197,0,-1.4066063,0,-1.6344765,0,-1.9229548,0,-1.8154241,0,.67627335,1095,-1.7697132,0,.023341645,0,.27241695,1,.18091588,1,2.0884094,8,-.49290255,167,-1.4130976,5,-1.8545759,8,2.2184389,22,2.1722403,22,.2723335,5,-1.6303086,0
112,0,32,1,1.0595034,8,6,3,.97211951,0,2,4,0,-.34951195,.098916933,.257456,.79427415,.58898908,.49333096,.72081453,.46566439,.50309831,.57560235,.67386144,.88401645,.69090843,.90891784,.9491986,.91318965,.30061275,.85683143,.17138456,1.007122,.42507377,.56143814,.5227533,.61803502,.97309488,1.0208027,.86954331,.97329384,.91030878,1.2013958,.3910608,.33266684,.93849581,.60866326,.22975801,.49572426,.73119372,.33702925,1.1204559,.62374246,.43866825,1.0045497,.9442175,.91970056,.50352329,.88722748,.48834682,1.4102541,.9372946,1.0678786,1.2845781,1.1031653,1.4172344,.8209458,-2.1582191,0,-1.4555829,0,-.17753746,0,-.79322535,0,-1.8033444,0,.10524885,39,-1.2667614,0,-.53917456,0,.22733067,368,-.39984441,0,1.0768241,2,.83619869,3,.72705323,3,.92310399,4,-2.1676633,74,-2.4390121,5,-.066872977,8,2.0914409,21,2.5593519,26,1.0426843,21,-1.6347712,0
113,0,29,0,1.17228,7,6,0,1.421839,0,1,2,0,1.6194035,1.1763942,.66767985,.6435706,.91883302,.47749087,.31404179,1.3689502,.96473646,1.0661929,2.269042,1.2185876,1.1936867,1.3114859,.90003276,1.1276331,.67929006,1.5229189,.76931614,-.074838966,.8629064,1.0822394,1.5295577,.48794818,1.0152186,1.1839195,1.3026611,1.2782398,1.091252,1.0915627,1.4592805,1.2563996,1.1047243,1.1722981,.90132147,1.7400652,.92813247,.95851648,.43307677,.83141166,.72998142,1.4656132,1.2348709,.30785766,.31236148,.48634031,.91048431,1.183502,.23247181,.31368569,1.5879908,.95755786,.40913942,.36776394,-1.981583,0,-.056147635,0,-.22131731,0,-.17626017,0,-1.6917278,0,-.81466901,0,.059468575,40,-2.0441754,0,1.1277617,1826,.041533045,0,.77567029,2,.90500653,4,.75357252,3,2.8694761,11,-.4983969,230,-2.0267932,5,-.5819062,8,.99351597,10,3.1491451,31,1.2922012,26,-1.5870587,0
114,1,37,0,1.1379132,6,4,8,1.2880648,0,2,5,1,.984873,1.0180056,1.4991839,.2637302,1.6176155,1.0040879,1.282732,1.6703488,1.0679665,2.4007697,1.651348,1.0193422,1.042446,2.4386537,.80329597,.94955659,1.4884906,1.0016971,1.3430141,1.4097761,1.3325757,2.1854973,1.617312,1.8868294,.83554614,2.3580132,.16170663,1.1813501,.81100422,1.2268599,2.2869756,1.0938398,1.4304141,1.4384593,1.6943008,1.8963469,.82564378,.20393068,1.7123016,1.6760849,.78340018,1.8499647,.022912234,.34979859,.49944854,.99191701,.82614571,.92423791,1.0406423,2.0221593,2.4155545,1.7601755,.53195399,1.3480307,.5297119,3,.84532642,4,2.0606925,10,.38962874,1,-.16643012,0,.48981977,183,1.5399435,1027,.34793308,189,1.2619787,2043,1.2141418,2,-.11333199,0,1.039341,4,1.1743146,5,1.5567522,6,1.5382423,125,-.34672979,5,-.73359221,8,1.8706642,19,1.6179131,16,1.0249773,20,1.5895734,20
115,0,39,0,1.0913047,7,8,10,1.4572523,0,3,6,0,.68779665,.46990514,.50020516,.63389754,.68336004,.32835877,.30193061,.32421181,.29583728,.86376125,1.0783429,.31916878,.50160903,.010699205,.55756921,.65529597,.95449352,.7417506,.50918972,1.0247052,.8734774,.73129958,1.0409377,.94753355,.6393854,.25091609,1.5842437,.62815523,.11066713,1.0023456,.73951137,.39210191,1.2091941,.43560523,.1052811,.49142301,.20444319,.9820078,.39182231,.81188768,1.0505676,.95660919,.36934489,1.0503464,.64060855,.89800847,.40392673,.66561019,.87850267,.18177575,.9314571,.51899731,.36413419,.96832067,-1.0393482,0,-.17686872,0,-2.5930829,0,-1.0631163,0,-1.7271302,0,-1.4720378,0,-.48087969,0,-1.3774161,0,.89275354,1445,-1.4843682,0,.85860085,2,.09082292,0,.91467971,4,2.6734095,11,-.88177651,214,-1.9511026,5,-2.3563132,8,1.7393596,17,2.2840891,23,.54742384,11,-1.2901567,0
116,0,32,0,1.0518357,8,8,3,1.5480736,0,2,6,0,.26239586,.77128929,.92900348,.83042401,.55077535,.46933275,.64879137,.67825079,.89663768,.39063558,.58272535,.8997497,.90195787,.13859534,.49973089,.86410314,.29410297,.37641215,.50452346,.71352339,.60408938,-.001566396,.24494196,.5115478,.81344491,.47989136,.62676358,.38695133,.5001294,.43515322,.39448491,.92676008,.72284305,.21968959,-.017409155,1.2303418,.53831792,.75416619,.49053508,.69971079,.85638416,.53016716,.43611142,.71120906,.35318631,.86017901,.4998458,.26823643,1.2842309,.29404417,.99796396,.5208174,.58684278,.97096044,-2.1125929,0,-.2771762,0,.6571421,3,-1.0491451,0,-.58489889,0,-.76752454,0,.01401015,9,-1.8284518,0,.86824632,1406,-1.144972,0,.45893934,1,.9921295,4,.45535198,2,3.5787861,14,-1.2219325,286,-1.1447897,5,-2.4687774,8,1.6527607,17,2.8077886,28,.38292629,8,-.65783298,0
117,0,37,1,1.3544126,5,9,10,1.1466898,0,3,4,0,.16680539,.82562375,1.4238398,-.11850376,1.2874986,1.383809,.75835973,-.36997417,.88190156,.83163834,1.5627922,1.636378,1.2968613,1.3041607,1.1764827,1.5215411,.92621285,.46173075,1.1276803,1.1943054,1.2386109,.92660534,1.2790238,.51844633,-.16544732,1.1906633,1.5069388,1.1442975,1.0405918,.80301046,1.6382424,.76962471,1.5349858,1.6480293,.42889893,.79158348,1.0428849,.04328303,.89087659,.81625158,.52167463,1.6066262,.91431373,.7436192,1.2200937,.60885197,1.0488983,1.1645659,-.12607774,.71499813,-.19232033,.69408506,.82869726,.95168537,-2.2653155,0,-.91705692,0,-.047785506,0,.084972858,0,-.50336057,0,-1.4081912,0,1.7362977,1158,.13844432,75,1.157015,1873,.038386028,0,.50859392,1,1.2052841,5,1.1001157,4,2.261312,9,-2.1194119,181,-.91448045,5,-1.9663944,8,1.865672,19,2.6686666,27,.19054592,4,-.70784587,0
118,0,30,0,1.1462576,7,5,1,1.3123323,0,2,4,0,.68417042,1.329123,-.1907894,.54865807,.49913102,.85524124,1.1247211,.84583926,.46476468,1.8537982,.36091104,1.1332092,1.4649407,1.0066684,1.1890854,.91630799,.1174196,.72511405,1.1937333,.69084442,.75851274,.60648078,1.2382989,1.0385661,1.2711998,.78833133,.78179884,.2373061,.75971001,.68359905,1.1184642,.94256371,.068695448,1.3842237,1.1609658,.61637527,.72561818,.16348061,.9053604,1.3464215,.57731861,.81683975,.38757285,1.4566377,.65905279,.76228219,.7764532,1.2943149,.43854177,.89290035,1.0111055,.098818824,.83113098,.91918468,-.91207284,0,-.039981149,0,-.48886767,0,-.21996309,0,-.82799292,0,-.45435888,0,.19999067,133,-.98231739,0,.40487438,655,-.54765415,0,.34846535,1,.55574667,2,.90949792,4,1.2668594,5,-1.6362836,101,-1.3200206,5,.86303413,26,1.0288894,10,2.279628,23,1.0586774,21,-.18841839,0
119,0,33,0,1.0457953,6,5,4,1.2918842,0,2,5,0,.82716739,.829238,.99236798,.39679152,.96980822,1.9199955,1.2600501,1.7150775,.890706,1.3439583,.80411536,1.5858681,2.0549059,1.2217835,1.5294527,1.1308116,1.6579537,1.1671128,.73170543,.50402462,1.5009291,.85390359,.67717403,.75084549,1.116086,.89820969,1.4352771,1.2204767,-.092838153,.75826496,.51155061,.94371605,.85293818,1.2324269,.60391068,1.4273092,1.252421,.93341255,1.6033503,.81154317,1.2047279,.73974359,1.157231,1.2259694,1.5956849,2.000499,1.1921297,1.6004471,.8871609,1.2475023,1.373053,.39152485,1.2482052,.8663398,-1.4436797,0,-.47044116,0,.19795375,1,-.50407732,0,-.64093655,0,-1.3827754,0,-.044653691,0,-1.6329638,0,1.1706909,1895,-1.8462843,0,1.4911753,3,.53403533,2,.85402626,3,2.6493611,11,-1.4326143,212,-.4534035,5,-.48962617,8,2.9543245,30,2.3867064,24,.98778528,20,-.98687196,0
120,0,28,0,1.2740891,7,5,0,1.3545082,0,2,4,0,.94956201,1.0527391,.62995487,.18392617,1.2071075,.81997162,.92027205,1.0100665,.62256837,.31191859,.73570639,.33915338,.66006023,1.5890421,1.305411,.56941825,1.4286791,.65460736,1.1709554,.60125184,1.2427232,1.042625,.91305137,.81352305,.81387711,.52720839,.93027937,.23216657,1.7923688,1.2458823,.48123413,.57250851,-.087483086,.15266596,.67973113,.95710421,1.3097161,1.0446147,.83560544,.53253013,.87603611,.86982119,1.0748605,.84451336,.84097391,1.0567594,1.4398674,.80086344,1.1182632,.6375882,1.105767,.42783034,.89200121,1.3126808,.34371021,2,-.36824533,0,-.91205162,0,-.92579103,0,.39641398,1,-.034058288,0,.97247177,649,-.48804346,0,.47581831,770,-1.5970764,0,1.6571597,3,.79373169,3,.58123708,2,.89264113,4,-.47559133,71,-2.2077661,5,-1.0229441,8,2.2448521,22,2.3813727,24,.2168245,4,-.94983453,0
121,0,39,0,1.109393,8,4,10,1.2174519,0,3,5,0,.68375701,.22040229,1.1442297,.89491504,.72273219,.57755405,.99383008,.86724454,1.1771208,1.015527,.59921539,.30564651,.76519454,.7573722,.60503441,.49638075,.52143216,.47255331,.59446812,.67444247,.42051563,-.020955678,.46106574,.21714258,1.33529,1.0396726,.68756306,.90799254,-.029526679,.47717732,.78277498,.51556087,.17120421,1.0396224,.9608745,1.041608,.33433515,.52125716,.75458795,1.0952542,.84607166,1.155427,.80582726,.65582573,.63231844,.184909,.57752484,.55946523,.69203246,.99308479,.86640745,.85099453,.31817439,.12113759,-.94103724,0,-1.3193299,0,.98032415,5,-1.2765179,0,-.5627256,0,.50384456,188,.60857755,406,-.7833361,0,.95844668,1552,-1.6257273,0,.6937744,1,1.0699488,4,.66641015,3,3.5640337,14,-.10612292,285,.17627786,11,-1.3514748,8,1.68817,17,1.2456408,12,.77318805,15,-.25474742,0
122,0,43,1,1.1467689,7,10,16,1.2431734,0,3,5,0,1.8680251,.70226681,1.1209229,.83102995,2.3182497,1.5810364,.44753724,1.2832419,1.1083504,1.2767847,1.4581668,1.3115418,.84206241,1.3552926,1.0948756,1.834433,.67782402,.96295476,.50679624,1.1263033,1.1856483,1.9370016,1.4170438,.96170563,1.3107358,.95598489,1.0901066,1.357237,1.5486019,1.4148709,1.2162707,.8954457,1.0659028,1.0378429,.68931526,.8931672,.78047401,1.0789634,1.9845484,1.1022599,1.450467,1.1786443,1.1678936,.73857212,.16316202,-.06065169,.97871548,1.1357909,1.3943619,1.7293072,.75165963,1.1954304,1.7657048,1.2729948,-.50846964,0,-1.0785226,0,-.68117964,0,-1.068409,0,-.92656958,0,-.6280899,0,-.82525331,0,-.15664439,0,1.1275243,1825,-.75215834,0,1.5276383,3,1.3244388,5,1.6464506,7,3.2894108,13,-.28845325,263,-2.2890468,5,.38289985,11,1.5102972,15,2.5894799,26,.93940032,19,-.56910896,0
123,1,31,1,1.4298718,7,9,5,1.1203169,1,1,4,0,1.0350811,.82292199,1.0354203,.64068925,.51197946,1.2113605,1.0116322,.69270164,.52519035,1.3365079,.67273611,.88494748,.49222997,.18431039,.2614688,.84477729,.23489483,1.6568419,.72742295,.04658727,1.3814493,.54196042,.83436388,.58160514,.48621595,.59247607,.0068293018,.63814062,1.0692444,1.462772,.08133886,.73245496,.85468966,-.16217588,.78867835,-.21323086,.91343254,1.41871,1.2004697,.63410687,1.2643222,.11887752,1.802562,.59333372,.5590145,.6196748,1.1484797,1.9319692,.8872264,.96498001,.44436893,1.1086199,.65395057,-.069626138,-.019371981,0,-.23806067,0,.38605535,2,.67893791,2,-.70891643,0,.56025076,209,-.3006188,0,.30757415,167,.89699847,1452,1.136999,2,.72093999,1,1.5393875,6,1.2241007,5,3.6118767,14,-1.4861127,289,-.17208235,5,-.55797017,8,1.6863626,17,3.4085546,34,1.0211682,20,-.40742213,0
124,0,36,0,1.2754264,6,7,7,1.4191414,0,2,6,0,.41213247,1.1031634,.97885597,1.1255168,1.3824397,1.7969075,1.9701773,1.1967655,.50400025,1.4311168,.68617064,1.5451084,.79228002,1.2673864,1.1538011,.60633558,1.8266577,1.0487924,1.0365371,1.8054216,.085973196,1.2111903,1.1563082,1.9258636,.55782032,.91447538,.89656234,1.6849265,.66026682,1.3759791,.33107948,.045865905,.87425321,.080032945,1.1300461,1.6673263,.58977485,.88478464,1.0574286,.86777985,1.9746417,.15929742,1.5645027,.74798506,1.4465036,.60712731,1.0553417,1.1419094,1.6937931,2.0121133,1.3554133,1.6656053,1.524287,-.3431612,-2.2001324,0,.094868653,0,1.037534,5,.54357517,2,-.84280318,0,2.7792594,1037,3.0112169,2008,.53342485,289,1.6875333,2732,-.43278724,0,1.5585042,3,.83730239,3,.48310682,2,2.6483145,11,1.4751365,212,-1.1053323,5,-.55899048,8,.7525174,8,3.0563316,31,.22150747,4,-.45736018,0
125,0,41,0,1.1916956,9,4,14,1.2943478,0,3,6,0,.53611159,1.2409418,1.2392249,1.7955712,.97510064,1.0781789,.22929984,.79767442,.80934334,.98431647,.95733941,.42265141,1.2585925,.5519281,1.3581158,.7047345,1.1287203,1.2844263,.56119865,.94720489,.92109883,1.2025067,2.3413086,1.7834322,.86681718,.72757322,1.4222701,1.4429379,.98150808,1.3568238,1.3244735,.58264053,.69422477,1.0440763,1.0329193,.84766841,1.2709434,.7089591,.70448649,.86107254,.59796292,1.2862914,1.16743,.14654221,.79936475,.43152076,1.0666125,1.2181652,1.5651673,.64782852,.64340228,1.4488262,.45977914,.4354347,-.95657736,0,-.32521626,0,1.3241925,7,-.076039433,0,1.2420425,2,.051107179,19,.55466813,370,.25058463,136,.90981174,1473,-.48522523,0,.64920938,1,.62879354,3,.35500008,1,1.7785888,7,-1.0787836,142,.056896139,3,1.196241,36,1.6971482,17,1.3928252,14,.94560474,19,-.67247874,0
126,1,40,0,1.0922745,6,4,11,1.3710594,0,3,5,0,1.4562624,1.8548822,.97443038,.91297382,1.3197297,1.0224465,2.241518,1.5251536,.61482561,.86773419,1.6681435,.66129124,2.1924973,1.3313204,.84641749,-.19968639,.91394359,1.1693969,1.979952,.36680785,1.4302505,.95705432,.89010882,.4133063,.50497186,1.0626075,1.2697698,.26562962,1.4976062,.90872997,.68376809,2.0567582,.62593848,1.4193543,1.5114744,1.5908904,.73134208,.60561591,1.7680675,1.3473132,.9968425,1.503022,1.1625462,.93371928,.45488352,.87135136,1.7743994,1.4467585,1.5588679,1.812934,.7337985,.40389508,1.2690097,.68885005,-.6152671,0,.26099342,1,.26652303,1,-.38662559,0,1.2964268,3,1.4449298,539,2.1354158,1424,.55583495,301,1.1953865,1935,.1886711,0,.9285394,2,1.274277,5,1.0871773,4,2.6401825,11,-.25112548,211,1.678326,101,-.12304661,8,2.6178167,26,2.17419,22,1.2512962,25,-.84878224,0
127,0,33,0,1.0500766,7,5,4,1.3095961,0,2,6,0,.95916569,.94435877,.68056065,.069796272,.68223512,-.00347269,.58470726,.67208308,.79822516,.54732043,.68965679,.95800388,.72952741,.55816346,.46311259,1.4183429,.66935033,.53790545,.59578073,.9519788,.41522175,.32742906,.99065477,.80648369,.952604,.6964674,.68548715,.97757882,.44043067,.89749008,.062323783,.22595191,.23363218,.042880338,.4972555,.16365422,.74252468,.64333791,.65342444,-.1686516,.7470485,1.3529522,.88759923,.64602339,.46398988,.68213195,.93785578,.53796929,.6120407,.86931694,.40754709,1.0789433,.92304057,1.1547463,-1.7857257,0,-1.3794289,0,-1.5120943,0,-1.156726,0,-1.171904,0,1.8304427,683,1.2160707,811,-.6697098,0,.78397083,1269,-1.5986066,0,.74522692,1,.84359586,3,.81165612,3,2.8865268,12,.097194716,231,-.44208303,5,-1.5212325,8,1.2617078,13,1.6817151,17,1.2419652,25,-2.3255119,0
128,0,29,1,1.1586429,7,8,1,1.0996702,0,1,3,0,.38436595,.21204282,.31046116,.73721224,.46032301,.51116663,.41722161,.080275819,.33665958,.13470949,.27221948,.32343844,1.0142424,.68756801,.30340925,-.15365951,.35289991,.44323304,.7152797,.27943826,.36214003,.59131712,.10651323,.7754572,.73156005,.13474992,.087357447,.13629229,.77983296,.3912009,.4979555,.86368185,.69796121,.23703483,.43966535,.72691321,.34028235,.72193354,.13525063,.57200909,.92141885,.2808516,.68061936,.83580929,.13861527,.67345864,.050601278,.38535488,.46529475,.31159851,.76039612,.3467961,.88914669,.56530553,-1.4264251,0,-1.2705184,0,-1.1995096,0,-1.3769217,0,-2.1078017,0,-.16814531,0,-2.6445401,0,-1.3264223,0,.34292072,555,-1.1697527,0,.30050522,1,.73879027,3,.65231186,3,2.183166,9,.025948472,175,-.10424205,5,-1.963306,8,1.655495,17,1.9861298,20,.689228,14,-1.2751218,0
129,0,33,0,1.029914,7,4,4,1.2102008,0,2,6,0,.8485496,.87156135,.12437241,1.4388283,.5400728,.5296253,.56658918,1.1167181,1.0524492,1.0107335,.66999424,1.7371203,.81144762,1.0028925,1.1004512,.90516984,.32897425,.19722252,.38885212,1.1218005,.83530581,-.15083125,.6773774,.76854759,.66740954,.71833712,1.1587093,1.1093029,.99173522,1.1128944,1.0173128,1.0165411,1.6852243,1.0480939,.81375158,.52359074,.54495347,.62990665,.53939152,.78459251,1.0067805,.55196601,.88051361,.74060494,1.4258317,.031410318,1.0244176,.80463904,.8721751,.70944703,.29145616,.65650749,.96544427,.8332628,-1.0398195,0,.83964479,4,.23706645,1,-1.2487807,0,-.47432762,0,-.5817126,0,1.0669558,712,-2.0561843,0,.83262485,1348,-.41111138,0,.86972857,2,.81838328,3,.96594298,4,1.8957877,8,-1.670482,152,-.51607323,5,-2.7708006,8,1.3272316,13,2.4080582,24,1.1481234,23,-.13301486,0
130,0,32,1,1.7810001,7,7,3,1.128075,1,2,5,1,-.36320144,1.1813524,1.7971832,2.5107479,2.0230639,1.3981813,2.5100441,1.0212908,-.085458957,1.0549164,2.6486006,2.2552361,3.5890069,2.431808,1.9543314,2.7783675,1.8299587,1.5762948,1.9187284,.9601385,1.6034846,1.7964431,1.8570377,1.5936791,3.1124315,.38998967,1.3772013,2.5873873,1.4919134,3.2744484,2.1667626,4.0829086,2.3851953,1.1445901,2.9805844,2.9516215,1.5926012,1.2579888,1.8226365,1.5890316,1.5693462,1.2264328,2.6568201,1.3014314,2.7648761,1.3069534,1.9289411,1.5809226,1.7586403,.51218563,-.41700929,1.9024149,2.8243303,.31824565,1.4153194,7,2.2157898,11,3.3668389,17,1.6617217,5,-.025062278,0,1.5955272,595,1.0240027,683,1.7814592,966,3.0927682,5007,1.0401379,2,1.9594388,4,2.7395868,11,1.9321465,8,2.8570659,11,.92096025,229,.27244407,16,-1.9391301,8,3.8058717,38,2.7386119,27,2.0769634,42,-.80301344,0
131,0,34,1,1.1410736,7,6,6,.97417921,0,2,5,0,1.4400396,1.1724659,1.3684064,1.033033,.77815133,.81136149,1.0895324,1.1929736,.55441105,.3414202,1.7144166,.65190405,1.0339068,1.3353379,.79295278,1.459386,.42282227,.3400476,-.05241736,2.228363,.64505595,.69170463,2.0136037,.41659185,.66983563,1.2119747,.79700673,.78813523,1.2225951,.38435417,1.0587667,1.3428489,1.0381141,2.2009876,.533544,.85433298,1.1054236,.89676386,.60514063,1.1176901,.94452,.66510445,.75586432,.23117602,.7574746,.63867217,.90080285,1.2233974,1.0690981,1.3667825,2.0236595,.9379189,.20136173,-.41612282,.53181279,3,-.023199419,0,2.2056746,11,-.81623262,0,-.64322412,0,-.8586266,0,-.30418634,0,-.454319,0,.014923638,24,-.90500611,0,1.46382,3,1.0715731,4,1.1329267,5,3.1353295,13,-.26564291,251,-.028795468,5,-1.0197115,8,1.5731579,16,3.4199858,34,1.1245767,22,-.65881366,0
132,0,32,1,1.0477766,7,10,3,1.2309406,0,2,3,0,.26788732,.64886528,.18924569,.2234278,.91114444,1.1044443,.85782129,.94215959,-.11938471,.93974435,1.2474653,1.2164044,1.2584554,.36522317,1.9443625,.38442782,.74890488,.43046024,.50682497,1.3123194,1.3027413,1.1960235,1.6665595,2.0908885,.56236368,1.9950099,.75114232,.37286055,1.0734099,.49589637,1.270352,1.4466896,.48495674,1.3613621,.50784296,1.4463931,.90403074,1.2295268,.50936842,1.2245106,1.4196156,1.8529571,.19518875,.57513338,.62644368,1.4305943,.77305669,1.3497171,.88649935,1.0170041,1.581862,1.1099527,1.3091904,.85341418,-.27843946,0,-.38304347,0,.29871133,1,-.3523652,0,-1.5613286,0,.73662746,275,-2.9215353,0,-.31208271,0,.76193446,1234,-1.3506068,0,1.8794839,4,.67276412,3,.90274096,4,3.4829915,14,-1.8232019,279,-1.7548177,5,-.85269839,8,2.8941808,29,4.5442696,45,1.129065,23,-1.4587727,0
133,0,37,1,1.4693992,8,6,9,.902798,0,2,4,1,2.2816439,1.5863143,1.3544955,1.9943374,1.3337768,.59450936,.31047627,1.4042773,1.8694013,2.3496463,1.2943916,2.0439768,2.6882524,1.6222301,1.2466965,2.0570805,1.1721152,1.6045539,2.2121472,1.6810561,2.2045836,1.589553,-.22864902,1.8611302,2.232553,2.5547323,.59644067,.24689057,1.7381017,1.7063158,.31897295,1.0477545,.48506749,.84161979,1.8900633,.68790829,1.4328097,.23038039,.46524659,2.4005604,1.9954233,2.1063914,1.4741486,.35220882,1.1769669,.80563003,2.4494812,.97916514,1.8845509,1.6133287,1.0365328,.81033009,1.7785429,2.8281162,-.34645468,0,.74034292,4,.0053180549,0,-.41730002,0,-.17197695,0,.89628381,334,1.5223799,1015,1.1118816,603,1.3703249,2219,-.13916981,0,2.2915156,5,1.1974975,5,.92026573,4,2.3555861,9,1.4898146,188,-.32420629,5,.49721017,15,4.2201319,42,2.0169427,20,.78686285,16,.44204861,13
134,0,32,1,1.0813606,6,11,3,1.302141,0,2,3,0,.25408623,.51676303,.23347048,.19807087,-.0844265,.54402602,.22730359,.2732338,.39157718,.22139607,.11547117,.52768773,.58124149,.32805479,.27554917,.39000112,.58112514,.67617482,.41244784,.50238281,.34047517,.61022502,.319372,.25823912,.38053837,.48710114,.27757505,.17922537,.30789307,.41890377,.44886595,.41064557,.37491164,.34641033,.37697017,.26414567,.53529745,.26117036,.3446596,.34068492,.53468728,.41835973,.23204288,.49765384,.69970298,.11519818,.6169762,-.038279623,.71280611,.46257329,.34512669,.43234122,.26745579,.096587487,-2.2251554,0,-1.3968955,0,-1.5180217,0,-1.7286893,0,-2.6217024,0,-1.8670392,0,-1.6866306,0,-.40155056,0,.64986455,1052,-1.7479095,0,.23855166,0,.2773155,1,.46182802,2,2.289592,9,-2.0180209,183,-1.333089,5,-2.9205394,8,1.185008,12,3.4543662,35,.16181922,3,-.90814787,0
